,Precision,Recall
0,0.08551516293087211,1.0
1,0.0854290289158896,0.998898678414097
2,0.08543707611152977,0.998898678414097
3,0.08544512482336317,0.998898678414097
4,0.08545317505181835,0.998898678414097
5,0.08546122679732404,0.998898678414097
6,0.08546928006030909,0.998898678414097
7,0.08547733484120253,0.998898678414097
8,0.08548539114043355,0.998898678414097
9,0.08549344895843151,0.998898678414097
10,0.08550150829562594,0.998898678414097
11,0.0855095691524465,0.998898678414097
12,0.08551763152932303,0.998898678414097
13,0.08552569542668552,0.998898678414097
14,0.08553376084496417,0.998898678414097
15,0.08554182778458927,0.998898678414097
16,0.08554989624599132,0.998898678414097
17,0.08555796622960098,0.998898678414097
18,0.08556603773584906,0.998898678414097
19,0.08557411076516652,0.998898678414097
20,0.08558218531798452,0.998898678414097
21,0.08559026139473436,0.998898678414097
22,0.08559833899584748,0.998898678414097
23,0.08560641812175554,0.998898678414097
24,0.08561449877289032,0.998898678414097
25,0.08562258094968375,0.998898678414097
26,0.08563066465256798,0.998898678414097
27,0.08563874988197526,0.998898678414097
28,0.08564683663833805,0.998898678414097
29,0.08565492492208895,0.998898678414097
30,0.08566301473366075,0.998898678414097
31,0.08567110607348635,0.998898678414097
32,0.08567919894199887,0.998898678414097
33,0.08568729333963156,0.998898678414097
34,0.08569538926681784,0.998898678414097
35,0.0857034867239913,0.998898678414097
36,0.08571158571158571,0.998898678414097
37,0.08571968623003497,0.998898678414097
38,0.08572778827977316,0.998898678414097
39,0.08573589186123452,0.998898678414097
40,0.08574399697485346,0.998898678414097
41,0.08575210362106457,0.998898678414097
42,0.08576021180030258,0.998898678414097
43,0.08567375886524822,0.9977973568281938
44,0.08568186116890486,0.9977973568281938
45,0.08568996500520193,0.9977973568281938
46,0.08569807037457434,0.9977973568281938
47,0.08570617727745719,0.9977973568281938
48,0.08571428571428572,0.9977973568281938
49,0.08572239568549532,0.9977973568281938
50,0.08573050719152157,0.9977973568281938
51,0.08573862023280023,0.9977973568281938
52,0.08574673480976717,0.9977973568281938
53,0.08575485092285849,0.9977973568281938
54,0.08576296857251041,0.9977973568281938
55,0.08577108775915933,0.9977973568281938
56,0.0857792084832418,0.9977973568281938
57,0.08578733074519458,0.9977973568281938
58,0.08579545454545455,0.9977973568281938
59,0.08580357988445876,0.9977973568281938
60,0.08581170676264444,0.9977973568281938
61,0.08581983518044899,0.9977973568281938
62,0.08582796513830997,0.9977973568281938
63,0.08583609663666508,0.9977973568281938
64,0.08584422967595225,0.9977973568281938
65,0.0858523642566095,0.9977973568281938
66,0.08586050037907506,0.9977973568281938
67,0.08586863804378732,0.9977973568281938
68,0.08587677725118484,0.9977973568281938
69,0.08588491800170632,0.9977973568281938
70,0.08589306029579068,0.9977973568281938
71,0.08590120413387693,0.9977973568281938
72,0.08590934951640432,0.9977973568281938
73,0.08591749644381223,0.9977973568281938
74,0.08592564491654021,0.9977973568281938
75,0.08593379493502798,0.9977973568281938
76,0.08594194649971543,0.9977973568281938
77,0.0859500996110426,0.9977973568281938
78,0.08595825426944971,0.9977973568281938
79,0.08596641047537718,0.9977973568281938
80,0.08597456822926551,0.9977973568281938
81,0.08598272753155548,0.9977973568281938
82,0.08599088838268792,0.9977973568281938
83,0.08599905078310394,0.9977973568281938
84,0.08600721473324473,0.9977973568281938
85,0.0860153802335517,0.9977973568281938
86,0.08602354728446639,0.9977973568281938
87,0.08603171588643053,0.9977973568281938
88,0.08603988603988603,0.9977973568281938
89,0.08604805774527495,0.9977973568281938
90,0.08605623100303951,0.9977973568281938
91,0.08606440581362211,0.9977973568281938
92,0.08607258217746533,0.9977973568281938
93,0.08608076009501188,0.9977973568281938
94,0.08608893956670467,0.9977973568281938
95,0.0860971205929868,0.9977973568281938
96,0.08610530317430147,0.9977973568281938
97,0.0861134873110921,0.9977973568281938
98,0.08612167300380229,0.9977973568281938
99,0.08612986025287575,0.9977973568281938
100,0.08613804905875641,0.9977973568281938
101,0.08614623942188837,0.9977973568281938
102,0.08615443134271586,0.9977973568281938
103,0.08616262482168331,0.9977973568281938
104,0.0861708198592353,0.9977973568281938
105,0.0861790164558166,0.9977973568281938
106,0.08618721461187215,0.9977973568281938
107,0.08619541432784701,0.9977973568281938
108,0.08620361560418649,0.9977973568281938
109,0.08621181844133599,0.9977973568281938
110,0.08622002283974115,0.9977973568281938
111,0.08622822879984772,0.9977973568281938
112,0.08623643632210165,0.9977973568281938
113,0.08624464540694907,0.9977973568281938
114,0.08625285605483625,0.9977973568281938
115,0.08626106826620965,0.9977973568281938
116,0.0862692820415159,0.9977973568281938
117,0.08627749738120179,0.9977973568281938
118,0.08628571428571429,0.9977973568281938
119,0.08629393275550053,0.9977973568281938
120,0.08630215279100781,0.9977973568281938
121,0.08631037439268362,0.9977973568281938
122,0.08631859756097561,0.9977973568281938
123,0.08632682229633158,0.9977973568281938
124,0.08633504859919955,0.9977973568281938
125,0.08634327647002764,0.9977973568281938
126,0.0863515059092642,0.9977973568281938
127,0.08635973691735774,0.9977973568281938
128,0.0863679694947569,0.9977973568281938
129,0.08637620364191058,0.9977973568281938
130,0.08638443935926773,0.9977973568281938
131,0.08639267664727758,0.9977973568281938
132,0.08640091550638947,0.9977973568281938
133,0.08640915593705294,0.9977973568281938
134,0.08641739793971767,0.9977973568281938
135,0.08642564151483353,0.9977973568281938
136,0.0864338866628506,0.9977973568281938
137,0.08644213338421906,0.9977973568281938
138,0.08645038167938932,0.9977973568281938
139,0.0864586315488119,0.9977973568281938
140,0.08646688299293759,0.9977973568281938
