,Gene1,Gene2,ytest,ypredict
165,GOT1,ADRA1B,5.7776074,4.938629942999997
166,GOT1,AKT1S1,4.8581314,3.3299390578
167,GOT1,AMPH,5.295128,4.788744696099999
168,GOT1,AP4S1,2.3294618,3.0897182289999985
169,GOT1,ATP6V0D1,7.321928,3.8229818361000008
170,GOT1,BCL2L11,6.990414,3.6064809978000003
171,GOT1,CACNG3,4.355375,4.6376245856999985
172,GOT1,CCDC40,3.7299695,3.3426540504999998
173,GOT1,CCNJ,3.0778022000000003,3.6800845432
174,GOT1,CENPM,2.4560916,4.106253903399998
175,GOT1,CNOT7,3.641979,3.0099154948
176,GOT1,CNTNAP1,5.6627645,4.544577668399998
177,GOT1,CSPG5,5.845114,3.6130821057999998
178,GOT1,CSTB,3.1823769,4.709107091999998
179,GOT1,CTNND2,4.355375,4.757855518599997
180,GOT1,DCAF5,2.4560916,3.2263142002000005
181,GOT1,DNM2,7.460634,4.207309285999998
182,GOT1,EML2,1.8720917000000001,4.0622113313999995
183,GOT1,ESYT1,2.7910666,3.2659068315
184,GOT1,EXOC4,6.0892672999999995,5.0441322482999995
185,GOT1,FAM53B,3.5688229,3.4992654766999993
186,GOT1,FKBP8,7.570607000000001,5.637263344000002
187,GOT1,GPT2,10.228819,4.2369368977
188,GOT1,GRIA4,4.355375,5.117416443399999
189,GOT1,GRIN2B,6.592194,4.7456698634
190,GOT1,GRM5,5.7776074,4.3225729066
191,GOT1,GSK3B,7.871267,5.004255951999999
192,GOT1,GTF2H1,3.0778022000000003,3.4881997311999995
193,GOT1,HOXB6,3.3630855000000004,3.4900678752
194,GOT1,HRAS,5.884523000000001,4.4908119248
195,GOT1,HSPA8,7.321928,4.972166300999997
196,GOT1,ITGB3BP,2.4560916,3.0946303924999983
197,GOT1,KCNMA1,5.709182299999999,4.0768376066
198,GOT1,KIF20A,3.4705953999999997,4.919569463699997
199,GOT1,LNX1,3.8923120000000004,5.026661327799999
200,GOT1,MRTO4,3.1473353,4.710720875
201,GOT1,MYBBP1A,5.8408012000000005,4.342975015000001
202,GOT1,NRXN1,6.5353317,4.8522188229999985
203,GOT1,NSD1,3.641979,4.1539874996999995
204,GOT1,NTRK2,7.321928,4.743856370999999
205,GOT1,PACSIN1,7.321928,4.371537093999999
206,GOT1,PFN1,4.0279202000000005,4.344063178600003
207,GOT1,PFN2,5.295128,4.9077341307
208,GOT1,PKP4,4.355375,4.824088966199999
209,GOT1,POLR3A,3.0778022000000003,4.846787798000001
210,GOT1,PPFIA1,5.295128,4.0783622274
211,GOT1,PPFIA2,5.295128,4.4273170776000015
212,GOT1,PSD3,4.355375,5.010490961799999
213,GOT1,PSME2,5.674229599999999,4.7387790553999976
214,GOT1,RAB10,6.5077195,3.7940401352000004
215,GOT1,RAB17,3.8745693999999995,2.844141426299998
216,GOT1,RAB3C,5.295128,4.8294453034
217,GOT1,RAD9B,5.884523000000001,3.9509401160000017
218,GOT1,RHOA,6.990414,4.404427693999998
219,GOT1,RHOQ,6.5077195,4.019435453999999
220,GOT1,RIMBP2,4.0279202000000005,3.975878961
221,GOT1,SDC4,4.842956,4.339514664299996
222,GOT1,SLC1A2,5.8408012000000005,4.5154049246999985
223,GOT1,SLC41A1,5.709182299999999,3.8332537975
224,GOT1,SNCA,8.0,5.6050877502
225,GOT1,STX4,6.4150376,3.4374349626999994
226,GOT1,STXBP1,5.295128,4.329993863999999
227,GOT1,STXBP3,6.1681230000000005,3.117893126799999
228,GOT1,SV2A,5.421464,4.738233589
229,GOT1,SYN1,5.295128,5.473222391999999
230,GOT1,TNNI1,2.1516693,3.6489469743999994
231,GOT1,TNPO2,2.2231941,5.425967638999998
232,GOT1,TNR,4.0279202000000005,3.638874274500001
233,GOT1,TST,7.240134200000001,3.6784205982000002
234,GOT1,UBE2A,3.9808912000000003,4.329576809399998
235,GOT1,VAMP2,7.120294,4.105537436400001
236,GOT1,VPS45,5.295128,3.0230990826
237,GOT1,VTI1A,7.120294,3.0408107214
238,GOT1,ZFP36,6.990414,3.4842111537999987
239,GOT1,ZFP91,3.5688229,3.1919608144818175
240,RAB8B,ABCG1,6.827939,2.9354235223000003
241,RAB8B,ABI1,4.7858753,4.297490620399999
242,RAB8B,ACSS2,3.3975115,3.6368783767000012
243,RAB8B,ACVR1B,3.8279392999999997,3.7870347897
244,RAB8B,ADI1,1.7923673,4.659118911999999
245,RAB8B,ADRA1B,5.0489097,4.909397196399996
246,RAB8B,AKT1S1,2.8712666000000002,3.3266372499
247,RAB8B,AMPH,6.6214886,3.875157022600001
248,RAB8B,AP4S1,5.5077195,4.687994929699998
249,RAB8B,ATP6V0D1,8.079072,3.740391361299999
250,RAB8B,BCL2L11,5.8800907,4.8362314146999985
251,RAB8B,CACNG3,6.8889685,3.9668646915000014
252,RAB8B,CCDC40,4.3848977,4.3183319174
253,RAB8B,CCNJ,2.9981978,3.8425637707999987
254,RAB8B,CENPM,2.4560916,4.3230222868
255,RAB8B,CNOT7,4.658963,4.2091539144
256,RAB8B,CNTNAP1,6.0689473,3.964130126699999
257,RAB8B,CSPG5,6.769387200000001,3.683948243800001
258,RAB8B,CSTB,4.407045,3.5227217607
259,RAB8B,CTNND2,6.0689473,3.8385259422000013
260,RAB8B,DCAF5,2.4560916,3.9705097257999977
261,RAB8B,DNM2,8.079072,4.805407595000002
262,RAB8B,EML2,3.5353317000000004,3.999915719100001
263,RAB8B,ESYT1,6.802554,4.440653459199998
264,RAB8B,EXOC4,8.705256,5.265217961699998
265,RAB8B,FAM53B,3.5493386,3.4375504232000003
266,RAB8B,FKBP8,4.7858753,3.0287239155999996
267,RAB8B,GPT2,2.9296107000000005,4.420257389399998
268,RAB8B,GRIA4,6.8889685,4.5604683932
269,RAB8B,GRIN2B,4.871267,3.8920219282000006
270,RAB8B,GRM5,5.709182299999999,4.498435132700001
271,RAB8B,GSK3B,6.460634,5.2470573871
272,RAB8B,GTF2H1,4.4573293,3.0740699482999987
273,RAB8B,HOXB6,2.6099744,3.4404415211000003
274,RAB8B,HRAS,8.274622,6.200989760399999
275,RAB8B,HSPA8,6.689660000000001,4.963101453999999
276,RAB8B,ITGB3BP,2.4560916,4.058697744000001
277,RAB8B,KCNMA1,5.0489097,4.942414849399998
278,RAB8B,KIF20A,4.4573293,4.163539113399999
279,RAB8B,LNX1,4.7858753,4.321140998000001
280,RAB8B,MRTO4,2.3313512999999997,3.867494685599999
281,RAB8B,MYBBP1A,2.7889879,4.138573439400002
282,RAB8B,NRXN1,5.3677316,4.4371069221
283,RAB8B,NSD1,3.5353317000000004,4.9755863579999975
284,RAB8B,NTRK2,5.705257,4.412733788799998
285,RAB8B,PACSIN1,6.2458253,4.528067914399998
286,RAB8B,PFN1,5.705257,4.864404229
287,RAB8B,PFN2,6.460634,4.983757434400001
288,RAB8B,PKP4,6.0689473,4.5509304681
289,RAB8B,POLR3A,3.4949559999999997,5.148216463999998
290,RAB8B,PPFIA1,6.2458253,4.5622728659
291,RAB8B,PPFIA2,6.460634,3.525848352799999
292,RAB8B,PSD3,5.437656,4.0764839559
293,RAB8B,PSME2,6.4474587,4.6608036304
294,RAB8B,RAB10,8.705256,9.498350445999998
295,RAB8B,RAB17,8.274622,8.929480768000001
296,RAB8B,RAB3C,8.705256,8.236896116
297,RAB8B,RAD9B,2.9074543,3.3278417074999997
298,RAB8B,RHOA,8.274622,7.030452835
299,RAB8B,RHOQ,6.769387200000001,4.588033877299999
300,RAB8B,RIMBP2,4.0279202000000005,3.1864817771999996
301,RAB8B,SDC4,7.0892672999999995,3.1879098547999987
302,RAB8B,SLC1A2,5.295128,6.035225766000001
303,RAB8B,SLC41A1,2.5944613999999997,3.8737518613999975
304,RAB8B,SNCA,7.689660000000001,4.861542155399999
305,RAB8B,STX4,8.1413555,4.066160882699999
306,RAB8B,STXBP1,8.705256,5.090231547
307,RAB8B,STXBP3,8.705256,3.9419658365999997
308,RAB8B,SV2A,7.8537793,3.5899515127
309,RAB8B,SYN1,6.6214886,4.889706723399999
310,RAB8B,TNNI1,5.0489097,4.3142388351999985
311,RAB8B,TNPO2,6.6819243,5.046808069299998
312,RAB8B,TNR,5.0489097,3.984083385699997
313,RAB8B,TST,3.0024066,3.265238647
314,RAB8B,UBE2A,3.3975115,4.058562802699999
315,RAB8B,VAMP2,6.971431,3.8394933784000007
316,RAB8B,VPS45,8.705256,3.1803358628000002
317,RAB8B,VTI1A,7.689660000000001,4.017837087699999
318,RAB8B,ZFP36,4.792107,4.323362930399999
319,RAB8B,ZFP91,3.4287275999999998,3.2516045685000012
320,CNTN2,ABCG1,4.783804,3.666935664999999
321,CNTN2,ABI1,5.897901999999999,3.9406091207999996
322,CNTN2,ACSS2,1.5294632,3.762932301400001
323,CNTN2,ACVR1B,5.0588937000000005,3.5673146501999997
324,CNTN2,ADI1,1.7923673,4.3337427268
325,CNTN2,ADRA1B,5.2746224,4.116533743
326,CNTN2,AKT1S1,5.709182299999999,3.60312120985
327,CNTN2,AMPH,4.8668747,4.984128238999998
328,CNTN2,AP4S1,4.0193653,3.6678965550999987
329,CNTN2,ATP6V0D1,5.6627645,3.8777047149999997
330,CNTN2,BCL2L11,5.798366000000001,3.7429828760999997
331,CNTN2,CACNG3,7.4873520000000005,4.346171981600002
332,CNTN2,CCDC40,5.149334,4.1395801227
333,CNTN2,CCNJ,2.9981978,4.133996098399999
334,CNTN2,CENPM,2.3313512999999997,4.1589786489999945
335,CNTN2,CNOT7,3.3107010000000003,4.667974092999999
336,CNTN2,CNTNAP1,11.906891,4.937294235999999
337,CNTN2,CSPG5,7.2980814,4.864150622999999
338,CNTN2,CSTB,7.962032300000001,3.8610219228
339,CNTN2,CTNND2,5.577767,6.6593808219999975
340,CNTN2,DCAF5,1.9032321,4.029317928999998
341,CNTN2,DNM2,7.4873520000000005,4.168291332799999
342,CNTN2,EML2,5.149334,4.169942271199999
343,CNTN2,ESYT1,3.4915714,4.593895540799998
344,CNTN2,EXOC4,8.556394000000001,5.5398835258000005
345,CNTN2,FAM53B,3.5688229,4.899905703999999
346,CNTN2,FKBP8,3.5688229,4.837776591999998
347,CNTN2,GPT2,1.5294632,4.623618216
348,CNTN2,GRIA4,6.434403,4.384965123499999
349,CNTN2,GRIN2B,6.721024000000001,4.985754058699999
350,CNTN2,GRM5,8.528379,4.1378597729
351,CNTN2,GSK3B,6.721024000000001,5.473217197000001
352,CNTN2,GTF2H1,3.3107010000000003,3.7565742933
353,CNTN2,HOXB6,2.8856330000000003,4.204596871
354,CNTN2,HRAS,8.528379,4.159333744499999
355,CNTN2,HSPA8,5.6627645,5.2759389589999985
356,CNTN2,ITGB3BP,3.7889879,4.0707337369999985
357,CNTN2,KCNMA1,7.721024000000001,5.015573305199998
358,CNTN2,KIF20A,5.149334,4.694365031999997
359,CNTN2,LNX1,3.4548552000000003,4.541676769800001
360,CNTN2,MRTO4,2.3313512999999997,5.0061332069999995
361,CNTN2,MYBBP1A,3.3107010000000003,3.601182860399999
362,CNTN2,NRXN1,7.0588937000000005,4.007691322799999
363,CNTN2,NSD1,3.3107010000000003,4.058554452899999
364,CNTN2,NTRK2,7.906890400000001,5.417574155
365,CNTN2,PACSIN1,5.6627645,4.3233048311
366,CNTN2,PFN1,6.104697,4.142489974999998
367,CNTN2,PFN2,5.709182299999999,3.7623706185000003
368,CNTN2,PKP4,4.966724,6.138491003999998
369,CNTN2,POLR3A,2.7863933999999997,5.291218605999998
370,CNTN2,PPFIA1,4.7776074,4.027729001299998
371,CNTN2,PPFIA2,5.577767,4.2819427349999994
372,CNTN2,PSD3,5.897901999999999,4.690291820099998
373,CNTN2,PSME2,5.798366000000001,3.6285162987999984
374,CNTN2,RAB10,8.584963,4.678388501999999
375,CNTN2,RAB17,5.577767,4.007695700399998
376,CNTN2,RAB3C,6.802554,4.888958429200001
377,CNTN2,RAD9B,2.5701609,4.0461419341
378,CNTN2,RHOA,8.395928,5.2326202849999985
379,CNTN2,RHOQ,5.334001,3.8699472766999996
380,CNTN2,RIMBP2,4.7776074,4.567238303699998
381,CNTN2,SDC4,4.5546265,4.000656399399997
382,CNTN2,SLC1A2,8.1413555,3.6845041439000012
383,CNTN2,SLC41A1,4.0157146,4.6924046761
384,CNTN2,SNCA,8.528379,5.335766636999999
385,CNTN2,STX4,8.556394000000001,3.9428423039999982
386,CNTN2,STXBP1,6.721024000000001,4.231879763299999
387,CNTN2,STXBP3,4.7249928,4.731214075999999
388,CNTN2,SV2A,5.283375,4.889580763999998
389,CNTN2,SYN1,6.802554,5.507588322800001
390,CNTN2,TNNI1,3.2120104,4.191605931699998
391,CNTN2,TNPO2,3.3423599999999998,4.732891585400001
392,CNTN2,TNR,8.395928,6.238077127
393,CNTN2,TST,2.627048,3.7800993677999997
394,CNTN2,UBE2A,3.4548552000000003,4.202298735999999
395,CNTN2,VAMP2,8.421464,5.285027111999998
396,CNTN2,VPS45,4.355375,3.1692049798
397,CNTN2,VTI1A,5.283375,3.7863327615999993
398,CNTN2,ZFP36,4.783804,4.19481545
399,CNTN2,ZFP91,3.6270480000000003,4.354449866299998
400,SCN2A,ABCG1,4.5440702,3.7168428978999994
401,SCN2A,ABI1,5.6627645,3.9325872987999997
402,SCN2A,ACSS2,0.28639582,3.510601711399999
403,SCN2A,ACVR1B,5.0588937000000005,3.5935420947999996
404,SCN2A,ADI1,1.7923673,3.6089719719999995
405,SCN2A,ADRA1B,4.0157146,3.8491098790000007
406,SCN2A,AKT1S1,6.3584538,3.5916187363999983
407,SCN2A,AMPH,5.295128,6.646131515300001
408,SCN2A,AP4S1,4.0193653,5.208560195999999
409,SCN2A,ATP6V0D1,6.4409160000000005,5.139612210499998
410,SCN2A,BCL2L11,6.3584538,3.6427234424
411,SCN2A,CACNG3,8.058894,5.315036092999998
412,SCN2A,CCDC40,3.7299695,3.3512953402999988
413,SCN2A,CCNJ,1.8480870999999999,4.106028255399997
414,SCN2A,CENPM,1.8480870999999999,4.211546473499998
415,SCN2A,CNOT7,3.2637560000000003,3.102292081
416,SCN2A,CNTNAP1,10.643856,6.625291536
417,SCN2A,CSPG5,6.9526944,3.8628832164999993
418,SCN2A,CSTB,5.0144997,3.865536226899997
419,SCN2A,CTNND2,5.411835,4.949639037999999
420,SCN2A,DCAF5,1.8480870999999999,3.476680600900001
421,SCN2A,DNM2,7.1098776,3.688988714999999
422,SCN2A,EML2,3.7941904,4.115270463600001
423,SCN2A,ESYT1,2.7404764,3.8195746069000007
424,SCN2A,EXOC4,5.6627645,3.640928425799999
425,SCN2A,FAM53B,1.6687248,4.151520628599998
426,SCN2A,FKBP8,3.3114467000000003,4.969289575999999
427,SCN2A,GPT2,0.28639582,3.7912423872
428,SCN2A,GRIA4,6.434403,5.370871550199997
429,SCN2A,GRIN2B,6.614109,4.596972512499999
430,SCN2A,GRM5,6.2458253,5.556628220399998
431,SCN2A,GSK3B,5.823677,4.3148610210000005
432,SCN2A,GTF2H1,3.2637560000000003,4.669625946699997
433,SCN2A,HOXB6,2.2746223999999997,4.235509541699999
434,SCN2A,HRAS,6.3584538,3.5365790123999994
435,SCN2A,HSPA8,5.6627645,5.779662092
436,SCN2A,ITGB3BP,3.3114467000000003,3.687800424099999
437,SCN2A,KCNMA1,7.8537793,4.2277963747000005
438,SCN2A,KIF20A,4.0157146,3.951665773499999
439,SCN2A,LNX1,0.28639582,4.682570216999999
440,SCN2A,MRTO4,0.74966997,3.757928747999999
441,SCN2A,MYBBP1A,6.0790714999999995,3.9215457376999994
442,SCN2A,NRXN1,7.980891000000001,6.103439254099997
443,SCN2A,NSD1,0.8414745000000001,3.730866414299998
444,SCN2A,NTRK2,8.058894,3.9904959451999993
445,SCN2A,PACSIN1,5.6627645,5.824521589299995
446,SCN2A,PFN1,5.7734914,3.683108605399998
447,SCN2A,PFN2,5.7734914,4.592172972299998
448,SCN2A,PKP4,8.058894,3.6585225032
449,SCN2A,POLR3A,2.2797215,4.426886671099998
450,SCN2A,PPFIA1,5.295128,3.694313595999998
451,SCN2A,PPFIA2,5.7734914,4.711891503999997
452,SCN2A,PSD3,5.4806256,6.525270013999997
453,SCN2A,PSME2,6.628906,3.9747367422999997
454,SCN2A,RAB10,5.411835,4.3555616603999985
455,SCN2A,RAB17,4.0157146,3.8041871096
456,SCN2A,RAB3C,5.295128,5.205557677000001
457,SCN2A,RAD9B,5.884523000000001,3.6872078147000007
458,SCN2A,RHOA,6.3584538,4.033338293299996
459,SCN2A,RHOQ,5.138706,3.2523503702999985
460,SCN2A,RIMBP2,4.0279202000000005,5.178547647399995
461,SCN2A,SDC4,3.8967822,3.3982259662999974
462,SCN2A,SLC1A2,8.1413555,4.1129295265999986
463,SCN2A,SLC41A1,7.1098776,3.633188669500001
464,SCN2A,SNCA,6.3584538,6.156441020999998
465,SCN2A,STX4,6.8889685,3.8038799859
466,SCN2A,STXBP1,6.8889685,6.508880903
467,SCN2A,STXBP3,5.295128,3.917216740999998
468,SCN2A,SV2A,5.7734914,6.104377379
469,SCN2A,SYN1,5.295128,6.2019291337
470,SCN2A,TNNI1,3.17693,4.1035018233999985
471,SCN2A,TNPO2,3.9341980000000003,4.4277973049999995
472,SCN2A,TNR,8.058894,4.2376600398
473,SCN2A,TST,3.5985515,3.9680987506999985
474,SCN2A,UBE2A,3.9808912000000003,3.7316686036999993
475,SCN2A,VAMP2,6.434403,7.103313492999996
476,SCN2A,VPS45,5.295128,4.789110861
477,SCN2A,VTI1A,5.295128,3.540577753899999
478,SCN2A,ZFP36,3.3114467000000003,4.209181306799999
479,SCN2A,ZFP91,2.7889879,3.3432304157999995
480,DLGAP2,ABCG1,2.7404764,3.108702708800001
481,DLGAP2,ABI1,5.9068904,5.375678815400001
482,DLGAP2,ACSS2,1.0557662,3.3593543268000015
483,DLGAP2,ACVR1B,2.7404764,3.1317505271999995
484,DLGAP2,ADI1,1.7923673,3.2880419902
485,DLGAP2,ADRA1B,4.0157146,4.755035380600001
486,DLGAP2,AKT1S1,1.5621508,3.075414922399999
487,DLGAP2,AMPH,4.7776074,4.159809050899998
488,DLGAP2,AP4S1,1.4962273000000001,5.898319002000001
489,DLGAP2,ATP6V0D1,4.355375,4.468862025
490,DLGAP2,BCL2L11,1.5621508,3.261539870599999
491,DLGAP2,CACNG3,5.9068904,6.313059698299998
492,DLGAP2,CCDC40,3.5309823,2.955135722000001
493,DLGAP2,CCNJ,0.7407275,3.3667713331000004
