,Gene1,Gene2,ytest,ypredict
102,GNG3,GRIA4,5.0969615,5.914620020000002
103,GNG3,DLGAP3,5.9068904,4.9860029369999985
104,GNG3,PTPRS,5.9068904,3.9976289110000005
105,GNG3,EPHA4,6.2175913000000005,5.686730529999998
106,GNG3,VAMP2,5.0588937000000005,5.7371259
107,GNG3,PPFIA2,4.355375,6.276579270999998
108,GNG3,VPS45,4.355375,4.1101228663999985
109,GNG3,WDR7,4.355375,5.917380715399998
110,GNG3,SYT2,4.355375,4.418206465399999
111,GNG3,DLG3,5.9068904,4.483780432199998
112,GNG3,GRM3,5.9068904,5.635695171999998
113,GNG3,PPP3CC,4.355375,3.6623832558000005
114,GNG3,OLFM1,5.0969615,5.158156315999998
115,GNG3,CTTN,5.0588937000000005,4.114457043300001
116,GNG3,ADD1,5.9068904,4.0527854905
117,GNG3,MAPK8IP1,5.836501,5.442157343299998
118,GNG3,GABBR1,5.0588937000000005,6.722431627
119,GNG3,WASF1,5.0242476,5.010667133599999
120,GNG3,RBM7,1.7392216,4.004082762999998
121,GNG3,OTUD5,2.9074543,4.907072954000001
122,GNG3,B9D1,3.7299695,3.9709408840000004
123,GNG3,TUB,3.3630855000000004,3.7797951484999994
124,GNG3,GALNT1,2.2305808,3.939564171699999
125,GNG3,GAS6,5.853779299999999,4.786852041000001
126,GNG3,APOA1,4.5940075,4.1616832445
127,GNG3,PLEKHA4,2.57687,3.718043552499999
128,GNG3,TCTE1,3.1981516,4.221035141000003
129,GNG3,KRT72,0.7090595999999999,4.572684032399998
130,GNG3,ZIC4,1.7392216,3.415935943499999
131,GNG3,RALB,5.9068904,3.201573322699998
132,GNG3,MCMBP,1.8480870999999999,3.9477991190000012
133,GNG3,MAP3K13,6.971431,4.256389352399998
134,GNG3,GBP1,5.9068904,4.571571988199999
135,GNG3,POLR2J3,3.798366,3.935197456199999
136,GNG3,PANK1,3.0285330000000004,3.7368308161
137,GNG3,EIF3H,2.9204798,4.419047686999999
138,GNG3,SGMS1,3.4214637000000003,4.408877877
139,GNG3,HTATIP2,2.632629,3.824173241999999
140,GNG3,SPDEF,2.632629,4.490722463999998
141,GNG3,ZXDB,1.7392216,3.3429043572
142,GNG3,BRWD3,2.2746223999999997,4.071711034999999
143,GNG3,ITGA7,5.0588937000000005,3.8532395849999994
144,GNG3,WNT4,3.786912,4.1749843559999995
145,GNG3,SH3BGRL,3.5688229,4.227735572000002
146,GNG3,SLC38A2,5.0969615,3.7365212534000007
147,GNG3,PCBP4,2.7889879,3.6482825454
148,GNG3,OR6B1,3.844035,2.2983507691000002
